,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,46,21,25,0.457,48.0,40.5,87.4,0.463,12.6,33.5,0.375,17.7,22.0,0.806,9.9,34.4,44.3,24.0,12.3,6.6,4.4,4.5,18.1,20.1,111.2,-0.5,26,21,18,21,26,11,17,10,10,22,3,3,7,6,21,16,19,15,2,29,23,10,4,7,7,19,10,Atlanta Hawks,2022-01-25,2021-22
1,1610612738,Boston Celtics,49,25,24,0.51,48.8,39.3,87.8,0.448,12.4,36.2,0.343,17.0,20.8,0.819,10.8,35.4,46.2,23.0,14.0,7.3,5.8,4.8,18.7,19.2,108.0,3.1,1,13,16,16,2,21,14,22,12,11,21,9,18,2,8,7,5,19,17,18,4,16,7,16,18,8,10,Boston Celtics,2022-01-25,2021-22
2,1610612751,Brooklyn Nets,47,29,18,0.617,48.2,41.7,88.2,0.473,11.0,31.6,0.35,17.4,21.1,0.823,10.0,35.5,45.5,25.5,14.3,7.0,5.4,5.2,19.9,19.3,111.9,2.1,18,7,6,7,11,5,11,2,27,26,14,6,15,1,19,5,11,7,21,26,7,21,20,13,5,9,10,Brooklyn Nets,2022-01-25,2021-22
3,1610612766,Charlotte Hornets,48,26,22,0.542,48.4,42.5,92.1,0.461,14.0,38.1,0.367,15.1,20.6,0.736,10.5,33.7,44.3,27.1,13.1,8.8,5.1,4.9,19.3,19.1,114.0,-0.4,6,12,13,13,4,3,3,13,5,6,4,26,20,28,10,22,21,3,6,5,9,17,13,18,2,17,10,Charlotte Hornets,2022-01-25,2021-22
4,1610612741,Chicago Bulls,46,29,17,0.63,48.0,41.0,86.9,0.472,11.5,30.3,0.38,16.8,20.8,0.808,8.9,33.9,42.8,23.9,13.4,7.5,4.7,5.4,18.9,17.9,110.3,1.7,26,7,3,5,26,7,19,4,23,30,1,12,17,4,28,20,28,16,8,14,20,25,9,28,11,12,10,Chicago Bulls,2022-01-25,2021-22
5,1610612739,Cleveland Cavaliers,48,29,19,0.604,48.0,39.8,85.2,0.467,11.8,33.8,0.348,15.7,20.8,0.757,10.2,35.2,45.4,25.5,15.1,7.1,4.3,4.6,16.5,18.9,107.0,4.7,6,7,8,9,26,18,30,6,18,21,16,22,19,23,16,10,12,8,27,21,25,12,1,23,23,4,10,Cleveland Cavaliers,2022-01-25,2021-22
6,1610612742,Dallas Mavericks,48,27,21,0.563,48.2,38.6,86.1,0.448,12.0,36.8,0.327,15.8,20.4,0.771,9.4,34.5,43.9,23.6,12.7,7.0,4.0,3.9,19.6,20.0,105.0,1.9,6,11,11,11,15,26,25,20,16,9,26,20,23,17,24,15,22,17,3,24,28,1,19,8,26,11,10,Dallas Mavericks,2022-01-25,2021-22
7,1610612743,Denver Nuggets,46,25,21,0.543,48.2,40.5,86.6,0.468,12.5,36.2,0.346,14.4,18.5,0.775,8.9,34.4,43.3,26.8,14.0,7.2,3.8,4.9,19.3,19.4,108.0,1.1,26,13,11,12,10,10,21,5,11,12,17,29,29,15,28,16,26,4,14,20,29,18,14,12,19,13,10,Denver Nuggets,2022-01-25,2021-22
8,1610612765,Detroit Pistons,47,11,36,0.234,48.2,37.0,87.7,0.421,11.3,35.4,0.318,16.9,21.7,0.777,10.2,32.2,42.4,22.2,14.9,8.0,4.8,5.1,21.3,20.3,102.0,-9.6,18,29,29,29,11,30,15,29,24,16,29,11,11,14,17,29,29,26,25,8,18,20,29,5,29,30,10,Detroit Pistons,2022-01-25,2021-22
9,1610612744,Golden State Warriors,48,35,13,0.729,48.2,40.1,86.3,0.465,14.2,39.9,0.355,15.5,20.5,0.758,9.9,36.6,46.5,27.6,15.6,9.4,4.9,4.0,20.2,17.9,109.9,8.2,6,2,2,2,15,16,22,9,4,3,11,24,22,22,20,2,3,2,29,2,11,2,26,29,12,1,10,Golden State Warriors,2022-01-25,2021-22
10,1610612745,Houston Rockets,48,14,34,0.292,48.1,38.8,85.9,0.451,13.2,38.3,0.345,17.5,24.5,0.716,9.7,33.4,43.1,22.9,16.9,7.3,4.8,5.9,20.0,22.2,108.3,-8.4,6,27,28,28,24,24,26,19,8,5,18,4,1,30,22,27,27,22,30,17,17,28,23,1,17,28,10,Houston Rockets,2022-01-25,2021-22
11,1610612754,Indiana Pacers,48,17,31,0.354,48.5,40.2,88.2,0.456,11.8,35.6,0.33,16.1,20.9,0.77,10.7,33.6,44.3,24.0,14.3,7.1,5.8,4.8,20.4,19.1,108.3,-1.0,6,26,25,26,3,14,12,15,19,15,25,19,16,18,9,26,18,13,19,23,3,14,28,18,16,20,10,Indiana Pacers,2022-01-25,2021-22
12,1610612746,LA Clippers,49,24,25,0.49,48.2,39.0,87.1,0.448,12.4,34.6,0.357,15.1,19.2,0.788,9.0,34.8,43.9,23.2,14.4,7.6,4.6,4.3,18.5,18.9,105.5,-1.2,1,15,18,18,18,22,18,21,13,19,10,27,28,8,27,12,24,18,22,13,21,8,6,22,25,22,10,LA Clippers,2022-01-25,2021-22
13,1610612747,Los Angeles Lakers,48,24,24,0.5,48.8,41.5,89.3,0.465,12.1,34.7,0.349,16.1,21.8,0.738,9.5,35.3,44.8,24.1,14.9,8.2,5.6,4.1,20.3,19.7,111.2,-1.1,6,15,16,17,1,6,8,8,14,18,15,18,10,27,23,8,15,12,26,7,6,3,27,11,8,21,10,Los Angeles Lakers,2022-01-25,2021-22
14,1610612763,Memphis Grizzlies,49,32,17,0.653,48.2,42.1,93.0,0.453,11.1,33.0,0.338,16.2,21.9,0.739,13.5,34.8,48.3,25.0,13.6,10.2,6.3,6.4,19.2,19.1,111.6,3.2,1,3,3,3,18,4,2,18,26,24,23,16,9,26,1,13,1,9,12,1,1,30,12,21,6,7,10,Memphis Grizzlies,2022-01-25,2021-22
15,1610612748,Miami Heat,47,30,17,0.638,48.2,39.4,85.5,0.46,13.5,36.0,0.376,16.3,20.3,0.807,10.8,33.7,44.5,25.7,14.4,7.3,3.3,4.3,20.1,19.9,108.6,4.5,18,4,3,4,11,20,28,14,7,14,2,14,24,5,7,23,16,6,23,19,30,7,25,10,14,5,10,Miami Heat,2022-01-25,2021-22
16,1610612749,Milwaukee Bucks,49,30,19,0.612,48.2,40.4,89.2,0.454,14.3,39.5,0.362,16.8,21.7,0.778,10.4,36.8,47.2,23.0,13.8,7.7,4.4,4.6,17.9,19.2,112.0,3.9,1,4,8,8,18,12,9,16,2,4,7,13,12,13,12,1,2,20,13,10,24,11,3,14,4,6,10,Milwaukee Bucks,2022-01-25,2021-22
17,1610612750,Minnesota Timberwolves,47,24,23,0.511,48.3,40.3,91.4,0.441,14.3,41.7,0.343,16.1,21.3,0.758,12.4,32.9,45.3,24.4,15.1,8.8,5.9,5.3,22.1,20.5,111.0,1.0,18,15,15,15,6,13,4,24,3,1,22,17,14,21,3,28,13,11,28,6,2,23,30,2,9,14,10,Minnesota Timberwolves,2022-01-25,2021-22
18,1610612740,New Orleans Pelicans,47,18,29,0.383,48.2,38.7,87.9,0.44,11.1,33.1,0.337,17.3,22.1,0.783,11.7,34.0,45.7,24.7,14.3,7.4,4.1,5.0,19.6,20.1,105.7,-4.1,18,23,23,23,11,25,13,25,25,23,24,7,6,9,4,19,9,10,20,16,27,19,18,6,24,25,10,New Orleans Pelicans,2022-01-25,2021-22
19,1610612752,New York Knicks,48,23,25,0.479,48.2,37.3,85.6,0.436,13.0,36.4,0.357,16.3,21.6,0.752,11.0,34.6,45.6,21.2,13.4,6.9,4.9,4.8,19.4,19.2,103.9,-0.4,6,18,18,19,15,28,27,27,9,10,9,15,13,25,6,14,10,29,10,27,12,14,16,15,27,18,10,New York Knicks,2022-01-25,2021-22
20,1610612760,Oklahoma City Thunder,47,14,33,0.298,48.0,37.1,89.2,0.416,11.7,37.5,0.311,14.7,19.3,0.765,10.3,35.5,45.8,20.9,13.3,7.4,4.6,6.3,18.3,17.5,100.6,-7.3,18,27,27,27,26,29,10,30,20,8,30,28,27,19,13,6,8,30,7,15,22,29,5,30,30,27,10,Oklahoma City Thunder,2022-01-25,2021-22
21,1610612753,Orlando Magic,48,9,39,0.188,48.1,37.5,87.5,0.428,11.8,36.1,0.326,15.3,19.7,0.778,9.3,34.3,43.6,22.4,14.8,6.8,4.9,5.5,20.0,18.4,102.1,-8.5,6,30,30,30,24,27,16,28,17,13,27,25,25,11,25,18,25,25,24,28,14,27,24,26,28,29,10,Orlando Magic,2022-01-25,2021-22
22,1610612755,Philadelphia 76ers,47,28,19,0.596,48.3,39.4,85.3,0.462,11.0,31.1,0.354,17.9,22.0,0.816,8.6,33.7,42.3,22.8,12.3,7.8,5.7,4.6,19.1,19.1,107.7,2.0,18,10,8,10,6,19,29,12,28,29,12,2,8,3,30,25,30,23,1,9,5,13,11,20,21,10,10,Philadelphia 76ers,2022-01-25,2021-22
23,1610612756,Phoenix Suns,46,37,9,0.804,48.1,42.6,89.6,0.476,11.5,31.8,0.363,15.7,19.6,0.801,10.2,35.9,46.1,26.4,13.5,8.8,4.2,4.1,19.4,18.9,112.5,7.9,26,1,1,1,22,2,6,1,22,25,6,21,26,7,18,4,7,5,11,4,26,4,17,24,3,2,10,Phoenix Suns,2022-01-25,2021-22
24,1610612757,Portland Trail Blazers,47,20,27,0.426,48.1,38.8,86.8,0.447,13.6,37.9,0.36,17.2,22.3,0.772,10.2,33.7,43.9,22.8,14.0,7.6,4.8,4.5,20.0,19.9,108.4,-3.6,18,22,22,22,23,23,20,23,6,7,8,8,5,16,14,23,23,24,16,12,16,9,22,9,15,24,10,Portland Trail Blazers,2022-01-25,2021-22
